timestamp,server,total_memory_mb,used_memory_mb,free_memory_mb,memory_utilization_percent
2025-01-05 20:05:00,server-3,32768,17761,15006,54.2
2025-01-05 20:10:00,server-3,32768,14674,18093,44.78
2025-01-05 20:15:00,server-3,32768,20967,11800,63.99
2025-01-05 20:20:00,server-3,32768,19338,13429,59.02
2025-01-05 20:25:00,server-3,32768,18131,14636,55.33
2025-01-05 20:30:00,server-3,32768,21075,11692,64.32
2025-01-05 20:35:00,server-3,32768,22491,10276,68.64
2025-01-05 20:40:00,server-3,32768,28158,4609,85.93
2025-01-05 20:45:00,server-3,32768,16345,16422,49.88
2025-01-05 20:50:00,server-3,32768,25098,7669,76.59
2025-01-05 20:55:00,server-3,32768,24487,8280,74.73
2025-01-05 21:00:00,server-3,32768,18746,14021,57.21
2025-01-05 21:05:00,server-3,32768,21965,10802,67.03
2025-01-05 21:10:00,server-3,32768,19799,12968,60.42
2025-01-05 21:15:00,server-3,32768,21907,10860,66.86
2025-01-05 21:20:00,server-3,32768,26244,6523,80.09
2025-01-05 21:25:00,server-3,32768,23283,9484,71.06
2025-01-05 21:30:00,server-3,32768,22965,9802,70.09
2025-01-05 21:35:00,server-3,32768,19889,12878,60.7
2025-01-05 21:40:00,server-3,32768,16436,16331,50.16
2025-01-05 21:45:00,server-3,32768,20616,12151,62.92
2025-01-05 21:50:00,server-3,32768,25253,7514,77.07
2025-01-05 21:55:00,server-3,32768,16294,16473,49.73
2025-01-05 22:00:00,server-3,32768,17841,14926,54.45
2025-01-05 22:05:00,server-3,32768,21712,11055,66.26
2025-01-05 22:10:00,server-3,32768,18072,14695,55.15
2025-01-05 22:15:00,server-3,32768,18702,14065,57.07
2025-01-05 22:20:00,server-3,32768,19911,12856,60.76
2025-01-05 22:25:00,server-3,32768,16824,15943,51.34
2025-01-05 22:30:00,server-3,32768,18107,14660,55.26
2025-01-05 22:35:00,server-3,32768,23604,9163,72.03
2025-01-05 22:40:00,server-3,32768,17015,15752,51.93
2025-01-05 22:45:00,server-3,32768,16063,16704,49.02
2025-01-05 22:50:00,server-3,32768,19234,13533,58.7
2025-01-05 22:55:00,server-3,32768,23697,9070,72.32
2025-01-05 23:00:00,server-3,32768,20653,12114,63.03
2025-01-05 23:05:00,server-3,32768,19776,12991,60.35
2025-01-05 23:10:00,server-3,32768,21444,11323,65.44
2025-01-05 23:15:00,server-3,32768,15578,17189,47.54
2025-01-05 23:20:00,server-3,32768,22920,9847,69.95
2025-01-05 23:25:00,server-3,32768,22555,10212,68.83
2025-01-05 23:30:00,server-3,32768,19957,12810,60.91
2025-01-05 23:35:00,server-3,32768,24595,8172,75.06
2025-01-05 23:40:00,server-3,32768,17604,15163,53.73
2025-01-05 23:45:00,server-3,32768,24995,7772,76.28
2025-01-05 23:50:00,server-3,32768,21805,10962,66.54
2025-01-05 23:55:00,server-3,32768,20196,12571,61.63
